elapsed_s,joint1_pos_rad,joint2_pos_rad,joint3_pos_rad,joint4_pos_rad,joint5_pos_rad,joint6_pos_rad,joint7_pos_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint7_vel_rad_s,joint1_effort,joint2_effort,joint3_effort,joint4_effort,joint5_effort,joint6_effort,joint7_effort
0.086248572,-0.070101008,-0.811420202,-0.090966977,0.223882586,0.242873266,1.030129433,-0.016233351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.805400848,-0.134620115,-0.978213131,-0.000081912
0.091323478,-0.070101008,-0.811420202,-0.090966977,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.805400848,-0.134620115,-0.978213131,-0.000081912
0.096398267,-0.070101008,-0.811420202,-0.090968892,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.805400848,-0.134620115,-0.978213131,-0.000081912
0.101459518,-0.070101008,-0.811420202,-0.090968892,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.805400848,-0.134620115,-0.978213131,-0.000081912
0.106520070,-0.070101008,-0.811420202,-0.090970814,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.791074753,-0.134620115,-0.978213131,-0.000081912
0.111578329,-0.070101008,-0.811420202,-0.090970814,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.776750565,-0.134620115,-0.978213131,-0.000081912
0.116658930,-0.070101008,-0.811420202,-0.090970814,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.762424469,-0.134620115,-0.978213131,-0.000081912
0.121804353,-0.070101008,-0.811420202,-0.090972729,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.748100281,-0.134620115,-0.978213131,-0.000081912
0.126874062,-0.070101008,-0.811420202,-0.090972729,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.748100281,-0.134620115,-0.978213131,-0.000081912
0.131938399,-0.070101008,-0.811420202,-0.090972729,0.223882586,0.242873266,1.030129433,-0.016235270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.733774185,-0.134620115,-0.978213131,-0.000081912
0.136999076,-0.070101008,-0.811420202,-0.090974651,0.223882586,0.242873266,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.719449997,-0.134620115,-0.978213131,-0.000081912
0.142061514,-0.070101008,-0.811420202,-0.090974651,0.223882586,0.242873266,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.705125809,-0.134620115,-0.978213131,-0.000081912
0.147127947,-0.070101008,-0.811420202,-0.090974651,0.223882586,0.242875174,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.690799713,-0.134620115,-0.978213131,-0.000081912
0.152191869,-0.070101008,-0.811420202,-0.090974651,0.223882586,0.242875174,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.690799713,-0.134620115,-0.978213131,-0.000081912
0.157250381,-0.070101008,-0.811420202,-0.090976566,0.223882586,0.242877096,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.676475525,-0.134620115,-0.978213131,-0.000081912
0.162312771,-0.070101008,-0.811420202,-0.090976566,0.223882586,0.242879018,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.662149429,-0.134620115,-0.978213131,-0.000081912
0.167398629,-0.070101008,-0.811420202,-0.090976566,0.223882586,0.242879018,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.647825241,-0.134620115,-0.978213131,-0.000081912
0.172478447,-0.070101008,-0.811420202,-0.090978481,0.223882586,0.242880926,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.633499146,-0.134620115,-0.978213131,-0.000081912
0.177554842,-0.070101008,-0.811420202,-0.090978481,0.223882586,0.242882848,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.633499146,-0.134620115,-0.978213131,-0.000081912
0.182616803,-0.070101008,-0.811420202,-0.090978481,0.223882586,0.242884770,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.633499146,-0.134620115,-0.978213131,-0.000081912
0.187679942,-0.070101008,-0.811420202,-0.090978481,0.223882586,0.242886677,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.633499146,-0.134620115,-0.978213131,-0.000081912
0.192738655,-0.070101008,-0.811420202,-0.090978481,0.223882586,0.242888600,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.633499146,-0.134620115,-0.978213131,-0.000081912
0.197800555,-0.070101008,-0.811420202,-0.090980403,0.223882586,0.242890522,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.633499146,-0.134620115,-0.978213131,-0.000081912
0.202877949,-0.070101008,-0.811420202,-0.090980403,0.223882586,0.242892429,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.619174957,-0.134620115,-0.978213131,-0.000081912
0.207939615,-0.070101008,-0.811420202,-0.090980403,0.223882586,0.242894351,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.604850769,-0.134620115,-0.978213131,-0.000081912
0.213003335,-0.070101008,-0.811420202,-0.090980403,0.223882586,0.242896274,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.590524673,-0.134620115,-0.978213131,-0.000081912
0.218066504,-0.070101008,-0.811420202,-0.090980403,0.223882586,0.242896274,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.576200485,-0.134620115,-0.978213131,-0.000081912
0.223127037,-0.070101008,-0.811420202,-0.090980403,0.223882586,0.242898181,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.576200485,-0.134620115,-0.978213131,-0.000081912
0.228186572,-0.070101008,-0.811420202,-0.090980403,0.223882586,0.242900103,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.576200485,-0.134620115,-0.978213131,-0.000081912
0.233247748,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242902026,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.576200485,-0.134620115,-0.978213131,-0.000081912
0.238308147,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242903933,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.561874390,-0.134620115,-0.978213131,-0.000081912
0.243383646,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242903933,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.547550201,-0.134620115,-0.978213131,-0.000081912
0.248444400,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242905855,1.030129433,-0.016237186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.533224106,-0.134620115,-0.978213131,-0.000081912
0.253506442,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242907777,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.518899918,-0.134620115,-0.978213131,-0.000081912
0.258566697,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242909700,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.518899918,-0.134620115,-0.978213131,-0.000081912
0.263625814,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242909700,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.518899918,-0.134620115,-0.978213131,-0.000081912
0.268684411,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242911607,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.518899918,-0.134620115,-0.978213131,-0.000081912
0.273743926,-0.070101008,-0.811420202,-0.090982318,0.223882586,0.242913529,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.518899918,-0.134620115,-0.978213131,-0.000081912
0.278805021,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242913529,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.518899918,-0.134620115,-0.978213131,-0.000081912
0.283866585,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242915452,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.504575729,-0.134620115,-0.978213131,-0.000081912
0.288929436,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242915452,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.490249634,-0.134620115,-0.978213131,-0.000081912
0.293990113,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242917359,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.475925446,-0.134620115,-0.978213131,-0.000081912
0.299062416,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242917359,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.461599350,-0.134620115,-0.978213131,-0.000081912
0.304128572,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242919281,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.461599350,-0.134620115,-0.978213131,-0.000081912
0.309193830,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242919281,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.447275162,-0.134620115,-0.978213131,-0.000081912
0.314258254,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242921203,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.432949066,-0.134620115,-0.978213131,-0.000081912
0.319321935,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242921203,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.418624878,-0.134620115,-0.978213131,-0.000081912
0.324384371,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242921203,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.404300690,-0.134620115,-0.978213131,-0.000081912
0.329445697,-0.070101008,-0.811420202,-0.090984233,0.223882586,0.242923111,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.404300690,-0.134620115,-0.978213131,-0.000081912
0.334507489,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242923111,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.404300690,-0.134620115,-0.978213131,-0.000081912
0.339567128,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242923111,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.404300690,-0.134620115,-0.978213131,-0.000081912
0.344627801,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242925033,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.389974594,-0.134620115,-0.978213131,-0.000081912
0.349689046,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242925033,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.375650406,-0.134620115,-0.978213131,-0.000081912
0.354749790,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242925033,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.361324310,-0.134620115,-0.978213131,-0.000081912
0.359815510,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242925033,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.347000122,-0.134620115,-0.978213131,-0.000081912
0.364981833,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242925033,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.347000122,-0.134620115,-0.978213131,-0.000081912
0.370055168,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242926955,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.347000122,-0.134620115,-0.978213131,-0.000081912
0.375126356,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242926955,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.347000122,-0.134620115,-0.978213131,-0.000081912
0.380187874,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242926955,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.347000122,-0.134620115,-0.978213131,-0.000081912
0.385250385,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242926955,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.347000122,-0.134620115,-0.978213131,-0.000081912
0.390311804,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242926955,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.332675934,-0.134620115,-0.978213131,-0.000081912
0.395380766,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.318349838,-0.134620115,-0.978213131,-0.000081912
0.400855111,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.304025650,-0.134620115,-0.978213131,-0.000081912
0.405948107,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.289699554,-0.134620115,-0.978213131,-0.000081912
0.411018289,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.289699554,-0.134620115,-0.978213131,-0.000081912
0.416080427,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.275375366,-0.134620115,-0.978213131,-0.000081912
0.421141811,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.261049271,-0.134620115,-0.978213131,-0.000081912
0.426203083,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.246725082,-0.134620115,-0.978213131,-0.000081912
0.431265729,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.436327999,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242928863,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.441347866,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.446442146,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.451505583,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.456571579,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.461632291,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.466694514,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.232400894,-0.134620115,-0.978213131,-0.000081912
0.471761189,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.218074799,-0.134620115,-0.978213131,-0.000081912
0.476824786,-0.070101008,-0.811420202,-0.090986155,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.203750610,-0.134620115,-0.978213131,-0.000081912
0.481906512,-0.070101008,-0.811420202,-0.090988070,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.189424515,-0.134620115,-0.978213131,-0.000081912
0.486968414,-0.070101008,-0.811420202,-0.090988070,0.223882586,0.242930785,1.030129433,-0.016239105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,1.088269830,1.263820291,22.175100327,-0.134620115,-0.978213131,-0.000081912
